index,psychological_wellbeing,wellbeing,health,well,illness,personal_well,psychological,depression,health_crisis,mental_health,mental_wellbeing,mental,impact_mental,mental_illness,poor_mental,feel_healthy,healthy,mood,mood_disturbance,subjective_well,psychological_restoration,mental_well,human_health,health_promoting,geriatric_depression,psychophysiological_wellbeing,health_promotion,social_health,emotional_well,subjective_wellbeing,residents_mental,mental_functioning,internal_well,psychology,psychological_demands,depression_anxiety,mental_hrqol,neuropsychological,hedonic_well,individual_mental,positive_mental,person_mental,mental_disorder,mental_restoration,psychological_health,psychological_well,high_depression,determinants_depression
greenspaces,,0.09162580221891403,,0.27474209666252136,0.17003239691257477,0.1331685334444046,0.09812009334564209,0.16472899913787842,0.07741081714630127,0.08407729864120483,0.23797261714935303,0.1138121709227562,0.1277174949645996,0.11007318645715714,0.07908599078655243,0.0856858417391777,,,0.11735028773546219,0.12426097691059113,0.09830375760793686,0.11781647056341171,0.20081833004951477,0.17684732377529144,,,0.06686507910490036,0.17287732660770416,0.1345580518245697,0.10937568545341492,0.10626411437988281,0.11793407052755356,0.13090021908283234,0.09251604229211807,0.19071896374225616,0.18230405449867249,0.07581130415201187,0.15240348875522614,,0.21567264199256897,0.11444298177957535,0.18164362013339996,0.14357396960258484,0.12025328725576401,,0.12343159317970276,,0.07900489866733551
environmental_degradation,0.11699829250574112,0.15743331611156464,0.05472131818532944,0.18250927329063416,,,0.09257461875677109,0.06824275851249695,,0.13039562106132507,0.12826184928417206,0.07014178484678268,0.05761535465717316,0.25545263290405273,0.09333817660808563,0.1284351944923401,0.132407546043396,0.09970282763242722,0.17682139575481415,0.1639443039894104,0.15333709120750427,0.17405331134796143,0.1886676847934723,0.05747678875923157,0.23326607048511505,0.15866206586360931,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.06680793315172195,0.15563811361789703,0.12228946387767792,0.1363908350467682,,0.15392997860908508,0.1733989268541336,0.08281378448009491,0.13012956082820892,,0.07858607172966003,0.2015935778617859,0.18036474287509918,0.16900670528411865,0.17795532941818237,0.1383773386478424,0.2403825968503952,0.1719934195280075,0.11240553855895996
environment_factors,,0.13632388412952423,0.20952177047729492,0.18250927329063416,,0.13019824028015137,0.10601828992366791,0.16472899913787842,0.14640292525291443,0.22998949885368347,0.12826184928417206,0.10148120671510696,0.15411174297332764,0.14970436692237854,0.07908599078655243,0.1284351944923401,0.13866741955280304,0.22752992808818817,0.17682139575481415,0.1639443039894104,,,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.15056800842285156,0.2461036741733551,0.25088346004486084,0.17330478131771088,0.09380826354026794,0.09532982110977173,0.12228946387767792,0.06320954859256744,,0.1290142834186554,0.16254673898220062,0.08281378448009491,0.07356823980808258,0.07937561720609665,0.07858607172966003,0.20644322037696838,0.2197485864162445,0.09426609426736832,0.1983414739370346,,0.14513380825519562,0.18348142504692078,0.09771177172660828
related_air,0.09617437422275543,0.085797980427742,0.09148722141981125,0.10863526910543442,0.15845052897930145,0.11325152963399887,0.2490064650774002,0.11614909768104553,0.09252120554447174,0.1794099062681198,0.199021115899086,0.05245022848248482,,0.14284692704677582,0.144349604845047,0.16108661890029907,,0.10441570729017258,0.06287253648042679,0.06827341020107269,0.12154345214366913,0.18798530101776123,0.21109385788440704,0.18548496067523956,,,0.2509303390979767,0.10172147303819656,0.07461144775152206,0.1227852925658226,,0.10809528827667236,0.1784135401248932,0.061914779245853424,,0.12057579308748245,0.20746637880802155,0.15449120104312897,0.10909680277109146,,,0.11623213440179825,0.1174355000257492,0.09106042981147766,0.1809362918138504,0.0917639285326004,0.1596832424402237,0.1775122582912445
green_exposure,0.16319410502910614,0.2243974357843399,0.22670352458953857,0.25556477904319763,0.17003239691257477,0.14755754172801971,0.09812009334564209,0.16472899913787842,0.16715900599956512,0.08776576817035675,0.23797261714935303,0.12936535477638245,0.1277174949645996,0.114761583507061,0.1869821399450302,0.13171862065792084,,,,0.13437171280384064,0.09102258831262589,0.19321808218955994,0.164079949259758,0.17684732377529144,,0.09999440610408783,,0.08054821193218231,0.1350875049829483,0.10937568545341492,0.10626411437988281,0.11793407052755356,0.13090021908283234,0.09251604229211807,0.19071896374225616,0.10253916680812836,0.07581130415201187,0.1738247275352478,0.13291913270950317,0.1195889487862587,0.11444298177957535,0.18164362013339996,0.14357396960258484,0.10218382626771927,,0.16179171204566956,,0.16449449956417084
vegetation_coverage,0.1151919737458229,0.18648286163806915,0.17704226076602936,0.07777181267738342,0.13841988146305084,0.1430886834859848,0.19727805256843567,0.1301795393228531,0.18594588339328766,0.09261380881071091,0.17787735164165497,0.1706237643957138,0.1437804251909256,0.13326141238212585,0.09240434318780899,0.16943393647670746,,0.12466268986463547,0.13807354867458344,0.0657043382525444,0.1591814011335373,0.14813344180583954,0.10431184619665146,0.1626053750514984,0.22356323897838593,0.09420103579759598,0.17373958230018616,,0.16802965104579926,0.12598834931850433,0.1555304229259491,0.12869463860988617,0.18795180320739746,0.23063668608665466,0.16519874334335327,0.1580229252576828,0.24052396416664124,,0.23335228860378265,0.18606528639793396,0.05804147198796272,0.09124952554702759,0.0827009454369545,0.09736903011798859,0.16471126675605774,0.12074865400791168,0.15320457518100739,0.05022243410348892
view_green,0.17405936121940613,0.07976210117340088,,0.051999546587467194,0.1708311289548874,,,,,,0.23797261714935303,,0.10147622227668762,0.054760657250881195,,0.12993919849395752,,0.10339060425758362,,0.057937610894441605,0.13588780164718628,0.15321286022663116,0.1522308737039566,0.17684732377529144,0.16731888055801392,,,0.09116660058498383,,,0.10626411437988281,,0.13090021908283234,0.11826245486736298,0.19071896374225616,,0.2275518923997879,0.08580154180526733,0.17856988310813904,,,0.18164362013339996,0.10224053263664246,,0.1211889237165451,0.0727027878165245,0.22271256148815155,
environment_assessments,,0.13632388412952423,,0.18250927329063416,0.10583989322185516,0.13019824028015137,0.07950719445943832,0.16472899913787842,0.07396053522825241,0.13039562106132507,0.12826184928417206,0.07014178484678268,0.14394226670265198,0.14970436692237854,0.07908599078655243,0.14543628692626953,0.14104562997817993,0.09970282763242722,0.17682139575481415,0.18475094437599182,0.19552023708820343,,0.1886676847934723,0.1851004660129547,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.17198579013347626,0.17330478131771088,0.06680793315172195,0.1595068871974945,0.12228946387767792,0.14852841198444366,0.13409565389156342,0.1290142834186554,0.09156392514705658,0.08281378448009491,,,0.07858607172966003,0.2015935778617859,0.18036474287509918,,0.1342845857143402,0.18344265222549438,0.08293356001377106,0.08653679490089417,0.1031225249171257
human_environment,0.09422200918197632,0.13632388412952423,,0.18250927329063416,,0.14755754172801971,0.07950719445943832,0.09120763093233109,0.10199785977602005,0.13039562106132507,0.12826184928417206,0.12936535477638245,0.16259610652923584,0.14970436692237854,0.0660371482372284,0.21041323244571686,0.22436480224132538,0.10483039915561676,0.17682139575481415,0.1639443039894104,,0.19321808218955994,0.1886676847934723,0.05472767353057861,0.23326607048511505,0.05368504673242569,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.06680793315172195,0.11775562167167664,0.2578984498977661,0.19142910838127136,,0.12764841318130493,0.050734493881464005,0.13669154047966003,,0.11699439585208893,0.14055626094341278,0.2015935778617859,0.18036474287509918,0.12424106150865555,0.10218382626771927,0.1812431365251541,0.08293356001377106,0.1708652675151825,0.16449449956417084
green_coverage,0.1151919737458229,0.18648286163806915,0.13992778956890106,0.055808935314416885,0.17003239691257477,,0.06469923257827759,0.09316596388816833,0.09483245015144348,0.09261380881071091,0.23797261714935303,0.1706237643957138,0.1437804251909256,,0.09240434318780899,0.16943393647670746,,0.09273923933506012,0.10561901330947876,0.0657043382525444,,0.14813344180583954,0.09373856335878372,0.17684732377529144,0.22356323897838593,0.09420103579759598,0.17373958230018616,,0.16802965104579926,0.08195095509290695,0.1555304229259491,0.12869463860988617,0.18795180320739746,0.23063668608665466,0.21230414509773254,0.1580229252576828,0.24052396416664124,,0.23335228860378265,0.152440145611763,0.2518424987792969,0.18164362013339996,0.0827009454369545,0.09736903011798859,0.16471126675605774,0.10594243556261063,0.15320457518100739,0.05022243410348892
campus_environments,,0.13632388412952423,0.12687605619430542,0.19650647044181824,0.05894038826227188,0.14755754172801971,0.23911386728286743,0.20256656408309937,0.10199785977602005,0.1514095515012741,0.18111206591129303,0.18220865726470947,0.1277174949645996,0.14970436692237854,0.2762898802757263,0.13706524670124054,0.10117942094802856,0.1366180032491684,0.17682139575481415,0.1639443039894104,,0.19321808218955994,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.2899283170700073,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.10937568545341492,0.07694694399833679,0.12228946387767792,0.07280361652374268,0.1721857488155365,0.14402516186237335,0.10253916680812836,0.21009039878845215,0.15240348875522614,0.11238115280866623,0.1195889487862587,0.2015935778617859,0.18036474287509918,0.14357396960258484,0.12252933531999588,0.07654312252998352,0.1857473999261856,0.11260963976383209,0.16449449956417084
campus_environment,,0.13632388412952423,0.08595666289329529,0.19650647044181824,0.05894038826227188,0.14755754172801971,0.23911386728286743,0.20256656408309937,0.10199785977602005,0.1514095515012741,0.18111206591129303,0.18220865726470947,0.1277174949645996,0.14970436692237854,0.15974552929401398,0.13706524670124054,0.10117942094802856,0.1366180032491684,0.17682139575481415,0.1639443039894104,,0.19321808218955994,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.2899283170700073,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.10937568545341492,0.07694694399833679,0.12228946387767792,0.07280361652374268,0.09251604229211807,0.14402516186237335,0.10253916680812836,0.21009039878845215,0.15240348875522614,0.11238115280866623,0.1195889487862587,0.2015935778617859,0.18036474287509918,0.14357396960258484,0.12252933531999588,0.07654312252998352,0.1857473999261856,,0.16449449956417084
landscape_design,,0.09162580221891403,0.1320018768310547,0.17026914656162262,0.05894038826227188,0.13019824028015137,0.09812009334564209,0.16472899913787842,0.18776258826255798,0.15428754687309265,0.12411394715309143,0.10800565034151077,0.18554173409938812,0.2389070689678192,0.07908599078655243,0.12063423544168472,0.17644083499908447,0.1766742318868637,0.06411692500114441,0.12645241618156433,0.08583738654851913,0.17955021560192108,0.11473727226257324,0.1115078330039978,0.06336814910173416,0.08880341053009033,0.10439144819974899,0.07424018532037735,0.13895586133003235,0.10937568545341492,0.15099413692951202,0.13065066933631897,0.10215647518634796,0.11458677798509598,0.1290142834186554,0.16655787825584412,0.09913238137960434,0.15240348875522614,0.2049669772386551,0.1195889487862587,0.11444298177957535,0.1435253918170929,0.14357396960258484,0.09640073031187057,0.15255962312221527,0.3230908215045929,0.17815375328063965,0.0986553281545639
restorative_environment,0.1946895569562912,0.13632388412952423,0.1407003253698349,0.18250927329063416,0.10897773504257202,0.13019824028015137,0.2508543133735657,0.16472899913787842,0.07396053522825241,0.13039562106132507,0.12826184928417206,0.0935487300157547,0.1277174949645996,0.14970436692237854,0.07908599078655243,0.1284351944923401,0.10117942094802856,0.1072823628783226,0.19262363016605377,0.19056390225887299,0.1350483000278473,0.17971868813037872,0.1886676847934723,0.26306530833244324,0.23326607048511505,0.05861736461520195,0.2461036741733551,0.11144451797008514,0.17330478131771088,0.10594223439693451,0.15298807621002197,0.12228946387767792,0.198013037443161,,0.1290142834186554,0.08827138692140579,0.17169378697872162,0.15569037199020386,0.08844433724880219,0.18620654940605164,0.2015935778617859,0.18036474287509918,0.12179625034332275,0.1286921203136444,0.1769014447927475,0.08293356001377106,0.1585916131734848,0.18475942313671112
restorative_environments,0.1946895569562912,0.13632388412952423,0.1407003253698349,0.18250927329063416,0.10897773504257202,0.13019824028015137,0.2508543133735657,0.16472899913787842,0.19358263909816742,0.13039562106132507,0.12826184928417206,0.1642439365386963,0.1277174949645996,0.14970436692237854,0.1030687689781189,0.1284351944923401,0.11317963153123856,0.1072823628783226,0.19262363016605377,0.19056390225887299,0.1350483000278473,0.17971868813037872,0.1886676847934723,0.26306530833244324,0.23326607048511505,0.05861736461520195,0.2461036741733551,0.11144451797008514,0.17330478131771088,0.21830309927463531,0.15298807621002197,0.2532344460487366,0.198013037443161,,0.1290142834186554,0.20018906891345978,0.17169378697872162,0.15569037199020386,0.14146879315376282,0.18620654940605164,0.2015935778617859,0.18036474287509918,0.12179625034332275,0.1286921203136444,0.1769014447927475,0.08293356001377106,0.1585916131734848,0.18475942313671112
therapeutic_landscape,,0.13265930116176605,0.10456931591033936,0.17026914656162262,0.05894038826227188,0.14755754172801971,0.09812009334564209,0.16472899913787842,0.18776258826255798,0.15428754687309265,0.11894679069519043,0.15769632160663605,0.1277174949645996,0.1576472818851471,0.07908599078655243,0.0856858417391777,0.17644083499908447,0.0534299872815609,0.14921662211418152,0.13437171280384064,,0.19321808218955994,0.07409263402223587,0.1115078330039978,,,0.10439144819974899,0.14424453675746918,0.1345580518245697,0.10937568545341492,0.07694694399833679,0.11793407052755356,0.07280361652374268,0.10093937069177628,0.1290142834186554,0.19959993660449982,0.07581130415201187,0.15240348875522614,0.2049669772386551,0.1195889487862587,0.11444298177957535,,0.24980473518371582,0.10218382626771927,0.07382076978683472,0.1540176123380661,0.058188360184431076,0.16449449956417084
environment_airports,0.07165411859750748,0.13632388412952423,0.07038368284702301,0.18250927329063416,0.22132278978824615,0.1620360016822815,0.09812009334564209,0.16986995935440063,0.13064174354076385,0.1794099062681198,0.12826184928417206,0.12990455329418182,0.1546671837568283,0.14970436692237854,0.07908599078655243,0.1284351944923401,0.14845117926597595,0.145379900932312,0.17682139575481415,0.1639443039894104,0.12154345214366913,0.11781647056341171,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.05368504673242569,0.2509303390979767,0.10441412031650543,0.17600494623184204,0.10937568545341492,0.07694694399833679,0.12228946387767792,0.13882683217525482,0.09251604229211807,0.1290142834186554,0.10253916680812836,0.08281378448009491,0.15240348875522614,0.08403415232896805,0.1195889487862587,0.2015935778617859,0.18036474287509918,0.14357396960258484,0.06835553050041199,,0.14889280498027802,0.1786378175020218,0.07208070158958435
environmental_exposures,0.14969372749328613,0.13632388412952423,,0.18250927329063416,0.08963055908679962,0.14755754172801971,0.09812009334564209,0.16472899913787842,0.16715900599956512,0.13039562106132507,0.12826184928417206,0.12936535477638245,0.1277174949645996,0.14970436692237854,0.1869821399450302,0.1284351944923401,0.10117942094802856,0.09970282763242722,0.17682139575481415,0.1639443039894104,0.07546564191579819,0.19321808218955994,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.05725843086838722,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.10937568545341492,0.20680370926856995,0.12228946387767792,0.09728789329528809,0.13004359602928162,0.15392997860908508,0.1733989268541336,0.08281378448009491,0.1738247275352478,0.06985141336917877,0.1195889487862587,0.2015935778617859,0.18036474287509918,0.17073369026184082,0.10218382626771927,0.10861104726791382,0.2403825968503952,0.10398843139410019,0.16449449956417084
natural_environmental,0.06957866996526718,0.16651025414466858,0.12623167037963867,0.18250927329063416,0.19864259660243988,0.14755754172801971,0.07950719445943832,0.13073204457759857,0.10199785977602005,0.2054162621498108,0.12826184928417206,0.12936535477638245,0.07457824796438217,0.1890794187784195,0.09333817660808563,0.1284351944923401,0.10679952800273895,0.09970282763242722,0.17682139575481415,0.1639443039894104,,0.19321808218955994,0.1886676847934723,0.21026332676410675,0.23326607048511505,0.19070808589458466,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.15617983043193817,0.09251819550991058,0.12228946387767792,0.07280361652374268,0.1304081678390503,0.15392997860908508,0.1733989268541336,0.08281378448009491,0.15157794952392578,0.16772398352622986,0.11036878824234009,0.2015935778617859,0.18036474287509918,0.16022701561450958,0.13170458376407623,0.06851650774478912,0.2403825968503952,0.10398843139410019,0.16449449956417084
environment_variables,0.0851103663444519,0.1493140161037445,0.053879767656326294,0.18250927329063416,0.1460513174533844,0.2513897120952606,0.07950719445943832,0.16472899913787842,0.15327110886573792,0.16682717204093933,0.12902478873729706,0.18931981921195984,0.1277174949645996,0.14970436692237854,0.16345398128032684,0.1284351944923401,0.2287365347146988,0.18721221387386322,0.17682139575481415,0.1639443039894104,,0.1305292397737503,0.1886676847934723,0.09222850948572159,0.23326607048511505,0.06839466094970703,0.2461036741733551,0.10441412031650543,0.17330478131771088,0.12408287078142166,0.08764754235744476,0.133798748254776,0.09861362725496292,,0.1625145524740219,0.08827138692140579,0.08281378448009491,0.10932023823261261,,0.1983754187822342,0.2015935778617859,0.18036474287509918,0.12818650901317596,0.0828126072883606,,0.08293356001377106,0.1094127669930458,0.17347611486911774
